order_id,line_number,product_id,quantity,unit_price,line_revenue
O0033831,5,P0073,2,56.34,112.68
O0033832,1,P0065,1,71.97,71.97
O0033832,2,P0067,1,28.46,28.46
O0033832,3,P0070,2,110.67,221.34
O0033833,1,P0019,1,58.43,58.43
O0033833,2,P0010,1,101.78,101.78
O0033834,1,P0006,1,33.97,33.97
O0033834,2,P0041,2,51.83,103.66
O0033834,3,P0030,1,37.94,37.94
O0033834,4,P0065,3,71.97,215.91
O0033835,1,P0049,1,63.74,63.74
O0033835,2,P0065,1,71.97,71.97
O0033836,1,P0047,2,109.33,218.66
O0033836,2,P0025,2,24.47,48.94
O0033836,3,P0017,1,73.25,73.25
O0033836,4,P0059,2,98.25,196.5
O0033837,1,P0065,1,71.97,71.97
O0033837,2,P0059,1,98.25,98.25
O0033838,1,P0075,1,143.87,143.87
O0033838,2,P0069,1,21.83,21.83
O0033838,3,P0001,1,39.81,39.81
O0033838,4,P0036,1,58.17,58.17
O0033839,1,P0065,1,71.97,71.97
O0033839,2,P0021,2,65.9,131.8
O0033839,3,P0001,1,39.81,39.81
O0033840,1,P0025,2,24.47,48.94
O0033840,2,P0055,1,52.43,52.43
O0033841,1,P0065,1,71.97,71.97
O0033841,2,P0005,1,78.89,78.89
O0033842,1,P0024,1,37.29,37.29
O0033842,2,P0073,1,56.34,56.34
O0033843,1,P0057,1,40.4,40.4
O0033843,2,P0037,1,53.44,53.44
O0033844,1,P0070,1,110.67,110.67
O0033844,2,P0067,1,28.46,28.46
O0033845,1,P0051,1,68.42,68.42
O0033845,2,P0065,1,71.97,71.97
O0033846,1,P0043,3,30.05,90.15
O0033846,2,P0047,1,109.33,109.33
O0033846,3,P0024,3,37.29,111.87
O0033846,4,P0023,2,22.84,45.68
O0033847,1,P0005,1,78.89,78.89
O0033848,1,P0065,1,71.97,71.97
O0033848,2,P0025,1,24.47,24.47
O0033849,1,P0024,2,37.29,74.58
O0033849,2,P0050,1,82.83,82.83
O0033849,3,P0006,1,33.97,33.97
O0033849,4,P0043,3,30.05,90.15
O0033849,5,P0009,1,38.06,38.06
O0033850,1,P0044,2,125.17,250.34
O0033851,1,P0068,1,28.98,28.98
O0033851,2,P0025,1,24.47,24.47
O0033851,3,P0043,2,30.05,60.1
O0033851,4,P0006,1,33.97,33.97
O0033852,1,P0004,1,47.94,47.94
O0033852,2,P0001,2,39.81,79.62
O0033853,1,P0002,2,47.11,94.22
O0033853,2,P0064,1,36.46,36.46
O0033853,3,P0054,3,110.67,332.01
O0033853,4,P0049,2,63.74,127.48
O0033854,1,P0005,1,78.89,78.89
O0033854,2,P0007,1,95.26,95.26
O0033855,1,P0041,1,51.83,51.83
O0033855,2,P0038,3,68.95,206.85
O0033855,3,P0019,1,58.43,58.43
O0033855,4,P0065,1,71.97,71.97
O0033855,5,P0023,1,22.84,22.84
O0033856,1,P0049,1,63.74,63.74
O0033856,2,P0030,1,37.94,37.94
O0033856,3,P0057,1,40.4,40.4
O0033857,1,P0046,2,77.37,154.74
O0033857,2,P0061,1,129.09,129.09
O0033858,1,P0045,1,66.67,66.67
O0033858,2,P0057,1,40.4,40.4
O0033858,3,P0024,1,37.29,37.29
O0033859,1,P0015,1,85.65,85.65
O0033859,2,P0047,1,109.33,109.33
O0033859,3,P0062,2,88.18,176.36
O0033860,1,P0059,1,98.25,98.25
O0033860,2,P0045,3,66.67,200.01
O0033860,3,P0024,1,37.29,37.29
O0033860,4,P0049,2,63.74,127.48
O0033860,5,P0004,3,47.94,143.82
O0033860,6,P0031,3,29.37,88.11
O0033861,1,P0041,1,51.83,51.83
O0033861,2,P0045,1,66.67,66.67
O0033861,3,P0046,1,77.37,77.37
O0033861,4,P0065,1,71.97,71.97
O0033861,5,P0036,1,58.17,58.17
O0033862,1,P0036,1,58.17,58.17
O0033862,2,P0066,1,100.59,100.59
O0033862,3,P0047,1,109.33,109.33
O0033862,4,P0069,1,21.83,21.83
O0033862,5,P0001,2,39.81,79.62
O0033863,1,P0065,2,71.97,143.94
O0033863,2,P0021,2,65.9,131.8
O0033863,3,P0042,1,79.38,79.38
O0033864,1,P0006,2,33.97,67.94
O0033864,2,P0024,1,37.29,37.29
O0033865,1,P0006,1,33.97,33.97
O0033866,1,P0025,1,24.47,24.47
O0033867,1,P0010,1,101.78,101.78
O0033868,1,P0073,1,56.34,56.34
O0033869,1,P0047,1,109.33,109.33
O0033869,2,P0057,2,40.4,80.8
O0033870,1,P0064,1,36.46,36.46
O0033871,1,P0031,1,29.37,29.37
O0033871,2,P0013,1,38.38,38.38
O0033872,1,P0019,1,58.43,58.43
O0033872,2,P0066,2,100.59,201.18
O0033873,1,P0043,1,30.05,30.05
O0033873,2,P0033,1,99.37,99.37
O0033873,3,P0047,1,109.33,109.33
O0033873,4,P0051,1,68.42,68.42
O0033874,1,P0025,2,24.47,48.94
O0033874,2,P0042,1,79.38,79.38
O0033874,3,P0054,2,110.67,221.34
O0033875,1,P0014,3,47.23,141.69
O0033876,1,P0009,2,38.06,76.12
O0033876,2,P0012,1,80.31,80.31
O0033876,3,P0041,2,51.83,103.66
O0033877,1,P0013,1,38.38,38.38
O0033877,2,P0007,1,95.26,95.26
O0033878,1,P0051,1,68.42,68.42
O0033879,1,P0024,1,37.29,37.29
O0033880,1,P0005,1,78.89,78.89
O0033880,2,P0039,1,30.31,30.31
O0033881,1,P0003,1,45.7,45.7
O0033881,2,P0025,1,24.47,24.47
O0033881,3,P0059,1,98.25,98.25
O0033881,4,P0002,1,47.11,47.11
O0033882,1,P0046,2,77.37,154.74
O0033883,1,P0054,1,110.67,110.67
O0033883,2,P0018,2,89.68,179.36
O0033883,3,P0065,1,71.97,71.97
O0033883,4,P0029,1,60.58,60.58
O0033884,1,P0038,1,68.95,68.95
O0033884,2,P0024,1,37.29,37.29
O0033885,1,P0041,1,51.83,51.83
O0033885,2,P0025,1,24.47,24.47
O0033886,1,P0065,2,71.97,143.94
O0033886,2,P0057,1,40.4,40.4
O0033886,3,P0043,1,30.05,30.05
O0033886,4,P0046,1,77.37,77.37
O0033887,1,P0036,1,58.17,58.17
O0033887,2,P0024,1,37.29,37.29
O0033888,1,P0024,1,37.29,37.29
O0033889,1,P0045,1,66.67,66.67
O0033889,2,P0007,1,95.26,95.26
O0033890,1,P0073,1,56.34,56.34
O0033891,1,P0005,3,78.89,236.67
O0033891,2,P0013,1,38.38,38.38
O0033892,1,P0013,1,38.38,38.38
O0033892,2,P0033,1,99.37,99.37
O0033893,1,P0068,1,28.98,28.98
O0033893,2,P0069,2,21.83,43.66
O0033893,3,P0047,1,109.33,109.33
O0033893,4,P0033,2,99.37,198.74
O0033894,1,P0037,2,53.44,106.88
O0033895,1,P0038,2,68.95,137.9
O0033896,1,P0006,1,33.97,33.97
O0033896,2,P0031,1,29.37,29.37
O0033896,3,P0045,1,66.67,66.67
O0033897,1,P0006,1,33.97,33.97
O0033897,2,P0024,1,37.29,37.29
O0033898,1,P0022,2,23.36,46.72
O0033898,2,P0042,1,79.38,79.38
O0033898,3,P0070,1,110.67,110.67
O0033898,4,P0057,1,40.4,40.4
O0033899,1,P0024,1,37.29,37.29
O0033899,2,P0002,1,47.11,47.11
O0033899,3,P0007,1,95.26,95.26
O0033899,4,P0041,1,51.83,51.83
O0033900,1,P0007,2,95.26,190.52
O0033901,1,P0027,1,49.51,49.51
O0033902,1,P0045,1,66.67,66.67
O0033902,2,P0043,1,30.05,30.05
O0033902,3,P0051,1,68.42,68.42
O0033902,4,P0024,1,37.29,37.29
O0033903,1,P0027,1,49.51,49.51
O0033904,1,P0040,1,22.29,22.29
O0033904,2,P0056,1,43.48,43.48
O0033905,1,P0042,1,79.38,79.38
O0033905,2,P0014,1,47.23,47.23
O0033905,3,P0070,2,110.67,221.34
O0033905,4,P0025,1,24.47,24.47
O0033906,1,P0010,1,101.78,101.78
O0033906,2,P0004,1,47.94,47.94
O0033906,3,P0051,1,68.42,68.42
O0033907,1,P0007,1,95.26,95.26
O0033907,2,P0047,1,109.33,109.33
O0033907,3,P0068,3,28.98,86.94
O0033907,4,P0036,1,58.17,58.17
O0033908,1,P0038,1,68.95,68.95
O0033908,2,P0025,1,24.47,24.47
O0033908,3,P0065,1,71.97,71.97
O0033909,1,P0005,1,78.89,78.89
O0033909,2,P0054,2,110.67,221.34
O0033909,3,P0046,1,77.37,77.37
O0033910,1,P0005,1,78.89,78.89
O0033911,1,P0032,2,35.8,71.6
O0033912,1,P0059,1,98.25,98.25
O0033912,2,P0065,1,71.97,71.97
O0033912,3,P0007,3,95.26,285.78
O0033912,4,P0024,1,37.29,37.29
O0033912,5,P0031,1,29.37,29.37
O0033912,6,P0043,1,30.05,30.05
O0033913,1,P0042,1,79.38,79.38
O0033914,1,P0070,2,110.67,221.34
O0033915,1,P0067,1,28.46,28.46
O0033915,2,P0062,1,88.18,88.18
O0033915,3,P0037,1,53.44,53.44
O0033916,1,P0070,1,110.67,110.67
O0033916,2,P0025,1,24.47,24.47
O0033916,3,P0033,1,99.37,99.37
O0033917,1,P0024,1,37.29,37.29
O0033917,2,P0036,1,58.17,58.17
O0033918,1,P0069,1,21.83,21.83
O0033918,2,P0024,1,37.29,37.29
O0033919,1,P0009,2,38.06,76.12
O0033920,1,P0036,1,58.17,58.17
O0033920,2,P0005,1,78.89,78.89
O0033920,3,P0065,1,71.97,71.97
O0033921,1,P0009,2,38.06,76.12
O0033922,1,P0005,1,78.89,78.89
O0033923,1,P0024,1,37.29,37.29
O0033924,1,P0060,1,55.12,55.12
O0033924,2,P0065,1,71.97,71.97
O0033925,1,P0059,1,98.25,98.25
O0033925,2,P0020,1,54.21,54.21
O0033926,1,P0013,1,38.38,38.38
O0033926,2,P0059,1,98.25,98.25
O0033927,1,P0028,2,44.09,88.18
O0033928,1,P0057,1,40.4,40.4
O0033929,1,P0068,1,28.98,28.98
O0033930,1,P0023,1,22.84,22.84
O0033931,1,P0033,1,99.37,99.37
O0033931,2,P0014,2,47.23,94.46
O0033931,3,P0062,1,88.18,88.18
O0033932,1,P0038,1,68.95,68.95
O0033933,1,P0014,1,47.23,47.23
O0033933,2,P0049,2,63.74,127.48
O0033933,3,P0024,1,37.29,37.29
O0033933,4,P0042,1,79.38,79.38
O0033933,5,P0046,2,77.37,154.74
O0033933,6,P0059,1,98.25,98.25
O0033934,1,P0073,2,56.34,112.68
O0033934,2,P0043,2,30.05,60.1
O0033934,3,P0065,1,71.97,71.97
O0033935,1,P0042,2,79.38,158.76
O0033936,1,P0042,3,79.38,238.14
O0033936,2,P0055,3,52.43,157.29
O0033936,3,P0068,1,28.98,28.98
O0033936,4,P0006,1,33.97,33.97
O0033937,1,P0065,1,71.97,71.97
O0033937,2,P0070,1,110.67,110.67
O0033937,3,P0033,1,99.37,99.37
O0033938,1,P0006,1,33.97,33.97
O0033939,1,P0036,1,58.17,58.17
O0033939,2,P0005,1,78.89,78.89
O0033939,3,P0033,1,99.37,99.37
O0033940,1,P0055,2,52.43,104.86
O0033941,1,P0045,1,66.67,66.67
O0033941,2,P0033,1,99.37,99.37
O0033941,3,P0018,1,89.68,89.68
O0033942,1,P0031,1,29.37,29.37
O0033942,2,P0007,1,95.26,95.26
O0033942,3,P0014,1,47.23,47.23
O0033943,1,P0047,1,109.33,109.33
O0033943,2,P0001,1,39.81,39.81
O0033943,3,P0065,1,71.97,71.97
O0033944,1,P0026,1,48.94,48.94
O0033944,2,P0006,1,33.97,33.97
O0033944,3,P0033,1,99.37,99.37
O0033944,4,P0025,1,24.47,24.47
O0033945,1,P0046,2,77.37,154.74
O0033945,2,P0015,1,85.65,85.65
O0033946,1,P0006,1,33.97,33.97
O0033946,2,P0065,1,71.97,71.97
O0033946,3,P0057,1,40.4,40.4
O0033946,4,P0049,1,63.74,63.74
O0033947,1,P0036,1,58.17,58.17
O0033947,2,P0070,1,110.67,110.67
O0033947,3,P0047,1,109.33,109.33
O0033948,1,P0039,1,30.31,30.31
O0033949,1,P0005,1,78.89,78.89
O0033949,2,P0043,1,30.05,30.05
O0033949,3,P0060,1,55.12,55.12
O0033949,4,P0025,1,24.47,24.47
O0033949,5,P0028,1,44.09,44.09
O0033950,1,P0058,2,92.1,184.2
O0033950,2,P0024,1,37.29,37.29
O0033950,3,P0069,2,21.83,43.66
O0033950,4,P0006,2,33.97,67.94
O0033950,5,P0030,1,37.94,37.94
O0033950,6,P0065,1,71.97,71.97
O0033951,1,P0042,1,79.38,79.38
O0033952,1,P0059,1,98.25,98.25
O0033953,1,P0002,1,47.11,47.11
O0033953,2,P0024,1,37.29,37.29
O0033953,3,P0020,1,54.21,54.21
O0033954,1,P0054,3,110.67,332.01
O0033955,1,P0068,1,28.98,28.98
O0033956,1,P0072,3,37.63,112.89
O0033956,2,P0059,1,98.25,98.25
O0033956,3,P0005,1,78.89,78.89
O0033956,4,P0004,1,47.94,47.94
O0033957,1,P0065,1,71.97,71.97
O0033957,2,P0024,1,37.29,37.29
O0033957,3,P0067,1,28.46,28.46
O0033958,1,P0050,1,82.83,82.83
O0033958,2,P0057,1,40.4,40.4
O0033958,3,P0059,2,98.25,196.5
O0033958,4,P0042,3,79.38,238.14
O0033959,1,P0010,1,101.78,101.78
O0033959,2,P0025,1,24.47,24.47
O0033960,1,P0067,1,28.46,28.46
O0033960,2,P0015,1,85.65,85.65
O0033961,1,P0057,1,40.4,40.4
O0033961,2,P0061,1,129.09,129.09
O0033961,3,P0033,2,99.37,198.74
O0033961,4,P0042,1,79.38,79.38
O0033961,5,P0025,2,24.47,48.94
O0033961,6,P0047,2,109.33,218.66
O0033962,1,P0005,1,78.89,78.89
O0033962,2,P0057,1,40.4,40.4
O0033962,3,P0065,1,71.97,71.97
O0033962,4,P0047,1,109.33,109.33
O0033963,1,P0065,1,71.97,71.97
O0033963,2,P0067,2,28.46,56.92
O0033963,3,P0047,1,109.33,109.33
O0033963,4,P0036,1,58.17,58.17
O0033964,1,P0009,1,38.06,38.06
O0033964,2,P0024,1,37.29,37.29
O0033965,1,P0005,2,78.89,157.78
O0033966,1,P0004,2,47.94,95.88
O0033967,1,P0036,1,58.17,58.17
O0033967,2,P0030,3,37.94,113.82
O0033968,1,P0023,1,22.84,22.84
O0033968,2,P0037,1,53.44,53.44
O0033969,1,P0062,2,88.18,176.36
O0033969,2,P0025,1,24.47,24.47
O0033969,3,P0006,1,33.97,33.97
O0033970,1,P0065,1,71.97,71.97
O0033970,2,P0055,1,52.43,52.43
O0033971,1,P0033,1,99.37,99.37
O0033971,2,P0068,1,28.98,28.98
O0033971,3,P0057,1,40.4,40.4
O0033972,1,P0025,1,24.47,24.47
O0033973,1,P0065,1,71.97,71.97
O0033973,2,P0070,1,110.67,110.67
O0033973,3,P0042,1,79.38,79.38
O0033973,4,P0064,2,36.46,72.92
O0033974,1,P0054,2,110.67,221.34
O0033975,1,P0024,1,37.29,37.29
O0033975,2,P0059,3,98.25,294.75
O0033975,3,P0042,1,79.38,79.38
O0033976,1,P0065,1,71.97,71.97
O0033976,2,P0051,1,68.42,68.42
O0033976,3,P0014,2,47.23,94.46
O0033977,1,P0005,1,78.89,78.89
O0033977,2,P0031,1,29.37,29.37
O0033977,3,P0068,1,28.98,28.98
O0033977,4,P0025,1,24.47,24.47
O0033978,1,P0043,1,30.05,30.05
O0033978,2,P0023,2,22.84,45.68
O0033979,1,P0065,2,71.97,143.94
O0033979,2,P0027,1,49.51,49.51
O0033979,3,P0028,1,44.09,44.09
O0033980,1,P0002,1,47.11,47.11
O0033980,2,P0042,3,79.38,238.14
O0033981,1,P0065,1,71.97,71.97
O0033981,2,P0028,1,44.09,44.09
O0033982,1,P0015,1,85.65,85.65
O0033982,2,P0055,1,52.43,52.43
O0033982,3,P0065,1,71.97,71.97
O0033983,1,P0065,2,71.97,143.94
O0033983,2,P0013,1,38.38,38.38
O0033983,3,P0024,2,37.29,74.58
O0033983,4,P0036,1,58.17,58.17
O0033983,5,P0018,1,89.68,89.68
O0033984,1,P0004,1,47.94,47.94
O0033984,2,P0043,1,30.05,30.05
O0033984,3,P0024,1,37.29,37.29
O0033984,4,P0065,1,71.97,71.97
O0033985,1,P0009,1,38.06,38.06
O0033985,2,P0065,1,71.97,71.97
O0033985,3,P0049,1,63.74,63.74
O0033986,1,P0024,1,37.29,37.29
O0033986,2,P0004,3,47.94,143.82
O0033987,1,P0073,1,56.34,56.34
O0033988,1,P0021,1,65.9,65.9
O0033988,2,P0059,1,98.25,98.25
O0033988,3,P0009,1,38.06,38.06
O0033988,4,P0065,1,71.97,71.97
O0033989,1,P0043,1,30.05,30.05
O0033989,2,P0013,1,38.38,38.38
O0033989,3,P0011,1,45.27,45.27
O0033989,4,P0025,1,24.47,24.47
O0033989,5,P0047,1,109.33,109.33
O0033989,6,P0065,1,71.97,71.97
O0033990,1,P0021,2,65.9,131.8
O0033990,2,P0044,2,125.17,250.34
O0033990,3,P0022,3,23.36,70.08
O0033990,4,P0041,1,51.83,51.83
O0033991,1,P0018,2,89.68,179.36
O0033991,2,P0059,1,98.25,98.25
O0033992,1,P0007,1,95.26,95.26
O0033992,2,P0037,1,53.44,53.44
O0033993,1,P0042,1,79.38,79.38
O0033993,2,P0024,1,37.29,37.29
O0033993,3,P0065,3,71.97,215.91
O0033993,4,P0053,2,32.46,64.92
O0033994,1,P0046,2,77.37,154.74
O0033994,2,P0068,2,28.98,57.96
O0033995,1,P0010,1,101.78,101.78
O0033995,2,P0063,1,54.3,54.3
O0033995,3,P0065,2,71.97,143.94
O0033996,1,P0001,1,39.81,39.81
O0033996,2,P0031,1,29.37,29.37
O0033996,3,P0065,1,71.97,71.97
O0033997,1,P0024,1,37.29,37.29
O0033997,2,P0013,3,38.38,115.14
O0033997,3,P0037,2,53.44,106.88
O0033998,1,P0065,1,71.97,71.97
O0033999,1,P0005,1,78.89,78.89
O0033999,2,P0033,2,99.37,198.74
O0033999,3,P0017,3,73.25,219.75
O0034000,1,P0064,2,36.46,72.92
O0034000,2,P0025,1,24.47,24.47
O0034000,3,P0021,2,65.9,131.8
O0034000,4,P0070,2,110.67,221.34
O0034001,1,P0006,3,33.97,101.91
O0034001,2,P0073,1,56.34,56.34
O0034002,1,P0048,1,99.03,99.03
O0034003,1,P0016,2,58.47,116.94
O0034003,2,P0014,1,47.23,47.23
O0034003,3,P0032,1,35.8,35.8
O0034003,4,P0036,1,58.17,58.17
O0034003,5,P0025,2,24.47,48.94
O0034004,1,P0043,1,30.05,30.05
O0034004,2,P0053,2,32.46,64.92
O0034004,3,P0065,1,71.97,71.97
O0034004,4,P0033,3,99.37,298.11
O0034004,5,P0022,1,23.36,23.36
O0034004,6,P0057,1,40.4,40.4
O0034005,1,P0068,1,28.98,28.98
O0034005,2,P0002,1,47.11,47.11
O0034005,3,P0005,2,78.89,157.78
O0034005,4,P0067,1,28.46,28.46
O0034006,1,P0046,1,77.37,77.37
O0034006,2,P0030,3,37.94,113.82
O0034006,3,P0025,1,24.47,24.47
O0034007,1,P0016,1,58.47,58.47
O0034008,1,P0038,1,68.95,68.95
O0034008,2,P0023,3,22.84,68.52
O0034008,3,P0005,1,78.89,78.89
O0034008,4,P0046,1,77.37,77.37
O0034008,5,P0050,1,82.83,82.83
O0034009,1,P0006,2,33.97,67.94
O0034009,2,P0042,2,79.38,158.76
O0034009,3,P0065,1,71.97,71.97
O0034009,4,P0009,2,38.06,76.12
O0034010,1,P0021,1,65.9,65.9
O0034010,2,P0059,1,98.25,98.25
O0034011,1,P0040,1,22.29,22.29
O0034011,2,P0017,1,73.25,73.25
O0034012,1,P0065,1,71.97,71.97
O0034012,2,P0043,1,30.05,30.05
O0034012,3,P0070,1,110.67,110.67
O0034012,4,P0007,2,95.26,190.52
O0034012,5,P0025,1,24.47,24.47
O0034013,1,P0073,1,56.34,56.34
O0034013,2,P0046,1,77.37,77.37
O0034013,3,P0062,1,88.18,88.18
O0034013,4,P0024,1,37.29,37.29
O0034014,1,P0025,1,24.47,24.47
O0034015,1,P0037,1,53.44,53.44
O0034015,2,P0024,1,37.29,37.29
O0034015,3,P0065,1,71.97,71.97
O0034016,1,P0032,1,35.8,35.8
O0034017,1,P0070,1,110.67,110.67
O0034018,1,P0047,1,109.33,109.33
O0034018,2,P0050,1,82.83,82.83
O0034018,3,P0001,1,39.81,39.81
O0034018,4,P0065,1,71.97,71.97
O0034018,5,P0030,1,37.94,37.94
O0034018,6,P0043,2,30.05,60.1
O0034019,1,P0053,1,32.46,32.46
O0034020,1,P0001,1,39.81,39.81
O0034020,2,P0031,1,29.37,29.37
O0034020,3,P0006,1,33.97,33.97
O0034021,1,P0067,1,28.46,28.46
O0034021,2,P0024,2,37.29,74.58
O0034021,3,P0039,1,30.31,30.31
O0034021,4,P0059,1,98.25,98.25
O0034021,5,P0036,1,58.17,58.17
O0034022,1,P0050,2,82.83,165.66
O0034023,1,P0062,1,88.18,88.18
O0034024,1,P0065,1,71.97,71.97
O0034024,2,P0055,2,52.43,104.86
O0034025,1,P0068,1,28.98,28.98
O0034025,2,P0030,1,37.94,37.94
O0034025,3,P0031,1,29.37,29.37
O0034025,4,P0057,1,40.4,40.4
O0034025,5,P0075,1,143.87,143.87
O0034026,1,P0001,1,39.81,39.81
O0034027,1,P0006,1,33.97,33.97
O0034027,2,P0024,1,37.29,37.29
O0034027,3,P0001,1,39.81,39.81
O0034028,1,P0033,1,99.37,99.37
O0034029,1,P0005,1,78.89,78.89
O0034029,2,P0046,2,77.37,154.74
O0034029,3,P0016,2,58.47,116.94
O0034029,4,P0024,3,37.29,111.87
O0034030,1,P0009,1,38.06,38.06
O0034030,2,P0065,2,71.97,143.94
O0034031,1,P0065,1,71.97,71.97
O0034031,2,P0014,2,47.23,94.46
O0034032,1,P0065,1,71.97,71.97
O0034033,1,P0014,1,47.23,47.23
O0034033,2,P0046,2,77.37,154.74
O0034034,1,P0001,3,39.81,119.43
O0034034,2,P0037,1,53.44,53.44
O0034034,3,P0049,1,63.74,63.74
O0034034,4,P0036,1,58.17,58.17
O0034035,1,P0073,1,56.34,56.34
O0034035,2,P0057,1,40.4,40.4
O0034035,3,P0042,2,79.38,158.76
O0034036,1,P0025,1,24.47,24.47
O0034036,2,P0005,1,78.89,78.89
O0034036,3,P0065,1,71.97,71.97
O0034036,4,P0044,1,125.17,125.17
O0034037,1,P0025,1,24.47,24.47
O0034038,1,P0038,1,68.95,68.95
O0034038,2,P0075,1,143.87,143.87
O0034038,3,P0057,1,40.4,40.4
O0034039,1,P0068,1,28.98,28.98
O0034039,2,P0018,3,89.68,269.04
O0034040,1,P0065,1,71.97,71.97
O0034040,2,P0040,2,22.29,44.58
O0034040,3,P0064,1,36.46,36.46
O0034041,1,P0001,1,39.81,39.81
O0034041,2,P0012,2,80.31,160.62
O0034041,3,P0010,1,101.78,101.78
O0034041,4,P0046,1,77.37,77.37
O0034042,1,P0006,1,33.97,33.97
O0034042,2,P0064,1,36.46,36.46
O0034042,3,P0065,3,71.97,215.91
O0034042,4,P0042,3,79.38,238.14
O0034043,1,P0027,2,49.51,99.02
O0034043,2,P0010,2,101.78,203.56
O0034044,1,P0042,2,79.38,158.76
O0034045,1,P0046,1,77.37,77.37
O0034045,2,P0036,1,58.17,58.17
O0034045,3,P0001,1,39.81,39.81
O0034045,4,P0057,2,40.4,80.8
O0034046,1,P0065,1,71.97,71.97
O0034047,1,P0025,2,24.47,48.94
O0034047,2,P0001,2,39.81,79.62
O0034047,3,P0065,1,71.97,71.97
O0034047,4,P0059,1,98.25,98.25
O0034048,1,P0045,2,66.67,133.34
O0034048,2,P0002,1,47.11,47.11
O0034048,3,P0048,1,99.03,99.03
O0034049,1,P0009,1,38.06,38.06
O0034049,2,P0026,2,48.94,97.88
O0034049,3,P0002,1,47.11,47.11
O0034050,1,P0043,1,30.05,30.05
O0034050,2,P0070,1,110.67,110.67
O0034050,3,P0051,1,68.42,68.42
O0034051,1,P0031,1,29.37,29.37
O0034051,2,P0038,1,68.95,68.95
O0034052,1,P0060,3,55.12,165.36
O0034052,2,P0040,2,22.29,44.58
O0034052,3,P0043,1,30.05,30.05
O0034052,4,P0059,1,98.25,98.25
O0034052,5,P0024,1,37.29,37.29
O0034053,1,P0057,1,40.4,40.4
O0034054,1,P0048,1,99.03,99.03
O0034054,2,P0047,2,109.33,218.66
O0034054,3,P0065,1,71.97,71.97
O0034054,4,P0008,2,28.73,57.46
O0034054,5,P0024,1,37.29,37.29
O0034055,1,P0023,2,22.84,45.68
O0034055,2,P0059,1,98.25,98.25
O0034056,1,P0065,1,71.97,71.97
O0034056,2,P0042,1,79.38,79.38
O0034056,3,P0060,1,55.12,55.12
O0034057,1,P0001,2,39.81,79.62
O0034057,2,P0018,1,89.68,89.68
O0034058,1,P0065,1,71.97,71.97
O0034059,1,P0005,1,78.89,78.89
O0034059,2,P0057,1,40.4,40.4
O0034059,3,P0070,1,110.67,110.67
O0034059,4,P0065,1,71.97,71.97
O0034060,1,P0070,1,110.67,110.67
O0034060,2,P0041,1,51.83,51.83
O0034060,3,P0036,1,58.17,58.17
O0034060,4,P0065,1,71.97,71.97
O0034060,5,P0024,2,37.29,74.58
O0034061,1,P0064,2,36.46,72.92
O0034061,2,P0001,2,39.81,79.62
O0034062,1,P0068,1,28.98,28.98
O0034063,1,P0070,2,110.67,221.34
O0034063,2,P0042,1,79.38,79.38
O0034063,3,P0059,1,98.25,98.25
O0034064,1,P0057,1,40.4,40.4
O0034064,2,P0025,1,24.47,24.47
O0034064,3,P0033,1,99.37,99.37
O0034065,1,P0057,2,40.4,80.8
O0034065,2,P0010,1,101.78,101.78
O0034066,1,P0042,1,79.38,79.38
O0034067,1,P0030,1,37.94,37.94
O0034067,2,P0006,1,33.97,33.97
O0034067,3,P0024,1,37.29,37.29
O0034067,4,P0002,1,47.11,47.11
O0034068,1,P0031,1,29.37,29.37
O0034069,1,P0006,1,33.97,33.97
O0034069,2,P0030,1,37.94,37.94
O0034070,1,P0007,1,95.26,95.26
O0034070,2,P0065,1,71.97,71.97
O0034070,3,P0059,1,98.25,98.25
O0034070,4,P0043,2,30.05,60.1
O0034071,1,P0001,1,39.81,39.81
O0034072,1,P0061,1,129.09,129.09
O0034072,2,P0024,1,37.29,37.29
O0034072,3,P0036,2,58.17,116.34
O0034073,1,P0009,1,38.06,38.06
O0034074,1,P0026,1,48.94,48.94
O0034074,2,P0038,2,68.95,137.9
O0034074,3,P0057,2,40.4,80.8
O0034075,1,P0049,1,63.74,63.74
O0034076,1,P0047,2,109.33,218.66
O0034077,1,P0065,1,71.97,71.97
O0034077,2,P0036,1,58.17,58.17
O0034077,3,P0001,2,39.81,79.62
O0034078,1,P0073,1,56.34,56.34
O0034078,2,P0036,1,58.17,58.17
O0034079,1,P0012,1,80.31,80.31
O0034079,2,P0073,1,56.34,56.34
O0034080,1,P0040,2,22.29,44.58
O0034080,2,P0057,1,40.4,40.4
O0034081,1,P0024,1,37.29,37.29
O0034081,2,P0047,1,109.33,109.33
O0034082,1,P0057,1,40.4,40.4
O0034083,1,P0046,1,77.37,77.37
O0034083,2,P0056,1,43.48,43.48
O0034084,1,P0009,2,38.06,76.12
O0034084,2,P0025,1,24.47,24.47
O0034084,3,P0008,1,28.73,28.73
O0034085,1,P0059,1,98.25,98.25
O0034086,1,P0059,1,98.25,98.25
O0034086,2,P0068,1,28.98,28.98
O0034086,3,P0051,1,68.42,68.42
O0034086,4,P0032,1,35.8,35.8
O0034086,5,P0067,1,28.46,28.46
O0034087,1,P0024,1,37.29,37.29
O0034088,1,P0043,3,30.05,90.15
O0034088,2,P0065,1,71.97,71.97
O0034088,3,P0014,1,47.23,47.23
O0034088,4,P0024,1,37.29,37.29
O0034089,1,P0042,1,79.38,79.38
O0034089,2,P0038,1,68.95,68.95
O0034089,3,P0072,1,37.63,37.63
