order_id,customer_id,store_id,order_datetime,order_status,payment_method,delivery_distance_km,delivery_type
O0035381,C03363,S007,2025-09-27 19:25:00,Completed,Wallet,1662.93,Standard
O0035382,C09039,S004,2025-10-21 20:16:00,Completed,Card,10.75,Standard
O0035383,C04433,S010,2025-12-08 21:02:00,Completed,Card,15.37,Standard
O0035384,C11438,S016,2025-10-06 16:43:00,Completed,UPI,20.58,Standard
O0035385,C07410,S006,2025-04-16 23:59:00,Completed,UPI,12.22,Standard
O0035386,C11705,S019,2025-03-05 10:14:00,Completed,UPI,1549.65,Standard
O0035387,C00370,S010,2025-07-31 21:57:00,Completed,Card,846.57,Express
O0035388,C06626,S015,2025-09-24 21:07:00,Completed,Card,1554.25,Standard
O0035389,C05635,S009,2025-06-10 19:11:00,Cancelled,Card,1147.54,Standard
O0035390,C02168,S009,2025-07-21 15:54:00,Completed,Card,23.34,Express
O0035391,C08473,S010,2025-03-03 19:03:00,Cancelled,Wallet,1732.09,Express
O0035392,C04163,S004,2025-03-09 19:42:00,Completed,Card,841.21,Express
O0035393,C09201,S010,2025-06-05 18:55:00,Completed,Card,1740.74,Standard
O0035394,C11976,S018,2025-07-31 18:59:00,Completed,UPI,2.55,Standard
O0035395,C05784,S006,2025-06-21 16:05:00,Completed,UPI,1559.89,Standard
O0035396,C05196,S011,2025-08-25 10:35:00,Completed,Card,1350.55,Express
O0035397,C07775,S007,2025-01-23 18:26:00,Completed,UPI,1685.74,Standard
O0035398,C06193,S007,2025-06-27 11:43:00,Completed,UPI,1680.1,Standard
O0035399,C10831,S012,2025-02-11 09:40:00,Cancelled,Card,1671.05,Standard
O0035400,C07890,S009,2025-12-17 22:03:00,Completed,UPI,12.06,Express
O0035401,C03435,S009,2025-09-23 20:20:00,Completed,Card,1156.71,Standard
O0035402,C05142,S010,2025-09-18 14:16:00,Completed,UPI,844.92,Express
O0035403,C09863,S015,2025-06-02 13:49:00,Completed,UPI,1560.5,Standard
O0035404,C08565,S001,2025-06-20 21:48:00,Completed,Card,1754.74,Standard
O0035405,C08133,S011,2025-12-05 14:07:00,Completed,Card,1671.45,Express
O0035406,C10230,S021,2025-09-03 17:05:00,Completed,UPI,1754.05,Standard
O0035407,C10079,S018,2025-07-04 20:27:00,Completed,Card,10.6,Express
O0035408,C07741,S012,2025-08-09 16:08:00,Completed,Wallet,4.66,Standard
O0035409,C03060,S001,2025-05-08 20:28:00,Completed,Card,1147.34,Standard
O0035410,C10561,S010,2025-05-26 11:08:00,Completed,UPI,1558.53,Express
O0035411,C03923,S019,2025-07-22 16:43:00,Completed,UPI,1550.95,Standard
O0035412,C05065,S021,2025-04-04 20:03:00,Completed,UPI,1163.11,Express
O0035413,C01257,S011,2025-05-27 17:11:00,Completed,Wallet,1560.33,Standard
O0035414,C00408,S009,2025-06-16 20:43:00,Completed,UPI,15.09,Standard
O0035415,C07999,S003,2025-07-28 19:21:00,Completed,UPI,6.49,Standard
O0035416,C11176,S018,2025-07-08 17:47:00,Cancelled,UPI,1533.46,Express
O0035417,C07433,S011,2025-12-19 21:45:00,Completed,Wallet,1353.05,Standard
O0035418,C02735,S006,2025-04-20 18:52:00,Completed,Card,828.33,Standard
O0035419,C03315,S022,2025-07-06 22:33:00,Completed,UPI,841.05,Standard
O0035420,C04699,S004,2025-10-20 10:32:00,Completed,Card,842.21,Standard
O0035421,C02688,S017,2025-04-14 15:09:00,Completed,UPI,1143.09,Standard
O0035422,C01982,S004,2025-05-22 21:55:00,Cancelled,UPI,15.53,Express
O0035423,C03195,S010,2025-02-22 21:12:00,Completed,Card,839.6,Standard
O0035424,C06358,S010,2025-08-24 23:05:00,Completed,Card,840.89,Express
O0035425,C04365,S018,2025-10-08 22:24:00,Completed,Cash on Delivery,837.09,Standard
O0035426,C10192,S010,2025-10-03 15:20:00,Completed,Cash on Delivery,13.65,Standard
O0035427,C04614,S020,2025-05-18 22:15:00,Completed,Card,1668.45,Standard
O0035428,C04526,S001,2025-12-07 14:59:00,Completed,UPI,1342.3,Express
O0035429,C06466,S008,2025-09-30 22:34:00,Completed,Card,1161.69,Express
O0035430,C01403,S021,2025-01-07 22:19:00,Completed,Card,1769.45,Standard
O0035431,C11330,S005,2025-05-31 20:24:00,Completed,Card,11.26,Standard
O0035432,C09032,S019,2025-06-19 19:20:00,Completed,Wallet,1667.32,Standard
O0035433,C00337,S011,2025-11-02 15:46:00,Completed,UPI,1666.53,Standard
O0035434,C09699,S022,2025-05-16 09:44:00,Completed,UPI,840.73,Express
O0035435,C07533,S022,2025-08-04 19:03:00,Completed,UPI,1741.98,Standard
O0035436,C07175,S011,2025-10-15 18:30:00,Completed,UPI,9.66,Express
O0035437,C05076,S010,2025-07-05 17:47:00,Cancelled,Card,845.02,Standard
O0035438,C10999,S009,2025-10-19 22:23:00,Cancelled,Wallet,2.94,Standard
O0035439,C04983,S022,2025-02-09 18:01:00,Cancelled,UPI,1740.68,Standard
O0035440,C06979,S008,2025-06-23 19:32:00,Completed,Wallet,840.09,Standard
O0035441,C00722,S018,2025-02-12 23:02:00,Completed,Card,9.77,Standard
O0035442,C11873,S021,2025-01-25 16:38:00,Completed,UPI,1170.86,Standard
O0035443,C01849,S009,2025-12-24 22:42:00,Completed,UPI,1149.95,Standard
O0035444,C10949,S001,2025-09-09 16:50:00,Completed,UPI,1144.42,Standard
O0035445,C08613,S009,2025-06-28 18:03:00,Cancelled,Wallet,17.17,Express
O0035446,C08600,S004,2025-01-20 10:30:00,Completed,Card,859.75,Express
O0035447,C08453,S004,2025-07-18 16:30:00,Completed,Card,840.1,Standard
O0035448,C02629,S024,2025-01-17 21:49:00,Completed,Card,1674.45,Standard
O0035449,C04793,S023,2025-07-17 15:12:00,Completed,Wallet,1672.33,Standard
O0035450,C01317,S007,2025-09-17 20:13:00,Completed,Wallet,1351.21,Standard
O0035451,C02533,S004,2025-02-08 13:44:00,Completed,UPI,1659.39,Standard
O0035452,C08172,S010,2025-06-06 19:03:00,Completed,Wallet,847.58,Standard
O0035453,C03762,S006,2025-11-03 15:38:00,Completed,UPI,14.35,Standard
O0035454,C11076,S001,2025-09-07 20:42:00,Completed,UPI,1728.37,Standard
O0035455,C06938,S008,2025-02-19 17:48:00,Completed,UPI,1154.71,Standard
O0035456,C02736,S010,2025-02-21 12:02:00,Completed,Card,17.27,Standard
O0035457,C05725,S010,2025-01-06 19:48:00,Cancelled,Wallet,9.27,Standard
O0035458,C03318,S004,2025-10-30 18:11:00,Completed,UPI,1663.24,Express
O0035459,C07953,S004,2025-01-11 19:29:00,Completed,Card,4.53,Standard
O0035460,C06285,S002,2025-10-03 13:43:00,Completed,Card,852.25,Standard
O0035461,C01839,S009,2025-04-08 15:15:00,Completed,Wallet,1747.62,Express
O0035462,C10059,S021,2025-03-15 13:56:00,Completed,Wallet,1157.64,Standard
O0035463,C09249,S024,2025-01-01 13:50:00,Completed,Card,840.23,Standard
O0035464,C08545,S023,2025-04-09 16:06:00,Completed,Wallet,1664.24,Standard
O0035465,C11913,S010,2025-06-12 16:41:00,Completed,UPI,833.42,Express
O0035466,C07793,S015,2025-11-26 22:49:00,Completed,UPI,1365.13,Standard
O0035467,C08213,S010,2025-02-12 21:18:00,Completed,Card,1726.05,Express
O0035468,C09528,S010,2025-09-13 20:35:00,Completed,UPI,1739.77,Standard
O0035469,C07160,S013,2025-07-15 20:24:00,Completed,Card,1744.16,Standard
O0035470,C11112,S012,2025-05-01 21:22:00,Completed,Cash on Delivery,5.82,Standard
O0035471,C07713,S010,2025-04-21 22:27:00,Cancelled,Card,1754.68,Standard
O0035472,C08734,S010,2025-06-30 12:55:00,Completed,UPI,6.04,Express
O0035473,C02514,S004,2025-02-01 21:03:00,Completed,Wallet,837.55,Standard
O0035474,C07813,S018,2025-01-16 15:06:00,Completed,Wallet,840.59,Standard
O0035475,C00795,S010,2025-11-30 21:29:00,Completed,UPI,846.02,Standard
O0035476,C10591,S003,2025-06-28 20:05:00,Completed,UPI,1562.0,Express
O0035477,C06349,S006,2025-09-25 22:06:00,Completed,UPI,1563.2,Standard
O0035478,C10682,S023,2025-01-02 20:32:00,Completed,Card,1553.68,Standard
O0035479,C00448,S015,2025-02-17 15:27:00,Cancelled,UPI,1559.55,Standard
O0035480,C04465,S024,2025-07-13 22:16:00,Completed,Wallet,826.19,Express
O0035481,C09959,S011,2025-02-04 15:11:00,Completed,Card,1555.93,Standard
O0035482,C11399,S006,2025-09-19 21:48:00,Completed,Card,1736.35,Express
O0035483,C01983,S007,2025-05-18 15:23:00,Completed,UPI,1670.16,Standard
O0035484,C06297,S021,2025-10-26 17:23:00,Completed,UPI,18.95,Express
O0035485,C02947,S019,2025-11-01 13:12:00,Completed,Wallet,23.6,Standard
O0035486,C08763,S014,2025-12-31 12:53:00,Completed,Card,844.65,Standard
O0035487,C03005,S010,2025-08-10 15:11:00,Completed,Wallet,14.27,Standard
O0035488,C10905,S010,2025-06-01 10:48:00,Completed,UPI,1.8,Express
O0035489,C00638,S013,2025-10-10 18:50:00,Completed,UPI,1750.27,Express
O0035490,C09344,S018,2025-03-28 15:10:00,Completed,Card,1726.56,Express
O0035491,C04052,S005,2025-01-18 09:04:00,Completed,Card,1148.48,Standard
O0035492,C09890,S012,2025-12-06 21:27:00,Completed,Wallet,9.46,Standard
O0035493,C03677,S008,2025-12-13 21:19:00,Completed,UPI,839.34,Standard
O0035494,C09320,S011,2025-11-13 11:13:00,Completed,Card,1347.11,Express
O0035495,C02720,S017,2025-04-21 23:07:00,Completed,Card,1359.36,Standard
O0035496,C04747,S004,2025-01-05 12:37:00,Completed,UPI,840.55,Express
O0035497,C06430,S012,2025-10-16 16:48:00,Completed,Card,839.79,Standard
O0035498,C02164,S010,2025-07-28 18:17:00,Completed,Card,1549.16,Standard
O0035499,C08287,S019,2025-03-18 17:57:00,Completed,Wallet,1343.41,Standard
O0035500,C04139,S005,2025-04-12 20:25:00,Completed,UPI,1166.12,Standard
O0035501,C06085,S009,2025-09-16 18:20:00,Completed,Card,1155.04,Standard
O0035502,C04839,S024,2025-08-02 16:46:00,Completed,Card,6.99,Standard
O0035503,C00462,S010,2025-08-14 13:34:00,Completed,Card,0.88,Standard
O0035504,C00289,S004,2025-12-16 22:36:00,Completed,Card,1136.4,Standard
O0035505,C01410,S010,2025-07-15 23:03:00,Completed,Wallet,1557.46,Standard
O0035506,C03310,S021,2025-12-14 10:15:00,Completed,Cash on Delivery,1142.73,Express
O0035507,C01397,S010,2025-09-07 19:45:00,Completed,Card,839.38,Express
O0035508,C01097,S014,2025-05-31 12:19:00,Cancelled,UPI,838.07,Standard
O0035509,C04187,S010,2025-11-16 15:20:00,Completed,Card,1558.41,Standard
O0035510,C10949,S018,2025-12-09 13:38:00,Completed,Card,853.29,Standard
O0035511,C06168,S010,2025-07-21 12:14:00,Completed,UPI,1735.55,Express
O0035512,C05285,S007,2025-03-09 10:52:00,Completed,Wallet,12.97,Standard
O0035513,C05186,S010,2025-09-10 18:17:00,Completed,UPI,1729.63,Standard
O0035514,C01617,S021,2025-08-23 20:10:00,Completed,UPI,14.91,Standard
O0035515,C10955,S019,2025-11-03 17:46:00,Completed,UPI,1672.74,Standard
O0035516,C11133,S021,2025-04-24 21:05:00,Completed,Card,21.9,Standard
O0035517,C10040,S004,2025-04-24 21:26:00,Completed,UPI,854.43,Express
O0035518,C05177,S017,2025-10-15 15:33:00,Completed,Card,10.08,Standard
O0035519,C09313,S001,2025-06-09 23:03:00,Completed,Cash on Delivery,1170.34,Express
O0035520,C09470,S010,2025-08-04 09:40:00,Completed,UPI,4.3,Standard
O0035521,C10413,S009,2025-01-06 18:50:00,Completed,UPI,1151.72,Express
O0035522,C06333,S019,2025-02-01 16:24:00,Cancelled,Card,1550.98,Express
O0035523,C05222,S018,2025-11-15 20:25:00,Completed,UPI,1741.47,Express
O0035524,C06246,S008,2025-07-18 14:38:00,Completed,Card,12.0,Standard
O0035525,C08412,S005,2025-04-09 15:59:00,Completed,UPI,1732.35,Standard
O0035526,C05494,S010,2025-09-28 14:52:00,Completed,UPI,5.03,Standard
O0035527,C02084,S004,2025-10-17 20:14:00,Completed,UPI,1144.9,Standard
O0035528,C09152,S011,2025-08-12 20:31:00,Completed,Cash on Delivery,8.67,Express
O0035529,C05760,S004,2025-09-25 21:20:00,Cancelled,UPI,1150.52,Express
O0035530,C06627,S021,2025-09-24 14:41:00,Completed,Card,1360.36,Express
O0035531,C07336,S022,2025-09-23 13:55:00,Completed,Card,1549.12,Standard
O0035532,C03029,S005,2025-08-23 13:53:00,Completed,Card,1151.0,Standard
O0035533,C08904,S015,2025-02-04 12:02:00,Completed,Wallet,1672.9,Standard
O0035534,C05926,S004,2025-10-12 17:53:00,Completed,UPI,1140.79,Standard
O0035535,C09161,S010,2025-12-23 18:18:00,Completed,UPI,845.48,Standard
O0035536,C02416,S001,2025-06-20 18:51:00,Completed,Card,1156.61,Standard
O0035537,C05519,S005,2025-02-16 18:30:00,Completed,UPI,1151.9,Standard
O0035538,C00627,S007,2025-12-19 18:46:00,Completed,Card,1673.19,Express
O0035539,C05003,S022,2025-09-29 22:21:00,Completed,UPI,1739.55,Standard
O0035540,C02928,S005,2025-04-09 21:30:00,Completed,Cash on Delivery,1151.52,Standard
O0035541,C11819,S018,2025-11-24 17:40:00,Completed,Wallet,1720.63,Express
O0035542,C08873,S021,2025-08-22 14:50:00,Completed,UPI,1159.73,Express
O0035543,C03052,S022,2025-09-07 20:56:00,Completed,UPI,21.03,Standard
O0035544,C06740,S024,2025-04-27 17:25:00,Completed,UPI,1156.87,Express
O0035545,C00924,S004,2025-02-02 20:07:00,Completed,Card,845.39,Standard
O0035546,C10130,S001,2025-09-25 16:04:00,Completed,UPI,1742.89,Standard
O0035547,C01197,S010,2025-07-21 20:47:00,Completed,Wallet,854.39,Standard
O0035548,C11799,S014,2025-07-10 22:12:00,Completed,UPI,2.34,Standard
O0035549,C01302,S010,2025-09-30 18:13:00,Cancelled,UPI,1556.31,Standard
O0035550,C00576,S019,2025-09-24 20:53:00,Completed,Cash on Delivery,1657.9,Standard
O0035551,C05639,S014,2025-08-19 20:40:00,Completed,UPI,1736.38,Standard
O0035552,C10091,S006,2025-06-13 12:55:00,Completed,Wallet,1551.76,Express
O0035553,C00648,S008,2025-11-23 22:44:00,Completed,UPI,852.44,Standard
O0035554,C01147,S006,2025-06-01 10:51:00,Completed,Cash on Delivery,1546.03,Standard
O0035555,C08907,S010,2025-10-05 18:01:00,Completed,Wallet,8.2,Express
O0035556,C09843,S009,2025-10-27 20:16:00,Completed,UPI,11.33,Standard
O0035557,C04242,S008,2025-04-14 19:55:00,Completed,UPI,834.37,Express
O0035558,C03586,S004,2025-09-04 20:53:00,Completed,UPI,1147.5,Standard
O0035559,C07688,S010,2025-10-11 13:05:00,Completed,Card,1732.7,Express
O0035560,C09805,S018,2025-06-18 20:05:00,Completed,UPI,18.57,Standard
O0035561,C02822,S021,2025-09-08 11:25:00,Completed,UPI,1754.15,Standard
O0035562,C08675,S008,2025-03-13 18:47:00,Completed,UPI,851.17,Express
O0035563,C09748,S006,2025-06-28 15:19:00,Completed,UPI,1743.73,Standard
O0035564,C06839,S010,2025-11-21 21:15:00,Completed,UPI,846.6,Express
O0035565,C09305,S002,2025-04-22 20:29:00,Completed,UPI,1549.12,Standard
O0035566,C08049,S010,2025-01-06 18:21:00,Completed,Card,1549.66,Standard
O0035567,C01323,S009,2025-03-27 18:19:00,Completed,UPI,1157.41,Standard
O0035568,C04534,S022,2025-07-05 17:12:00,Completed,Card,1557.31,Standard
O0035569,C04475,S004,2025-07-01 16:47:00,Completed,UPI,20.21,Standard
O0035570,C02275,S004,2025-10-28 11:07:00,Completed,UPI,1139.23,Standard
O0035571,C07023,S013,2025-04-02 20:15:00,Completed,Card,1153.16,Standard
O0035572,C09717,S016,2025-04-09 16:25:00,Completed,Card,13.24,Standard
O0035573,C06759,S010,2025-11-14 21:38:00,Completed,UPI,15.93,Express
O0035574,C11654,S010,2025-12-05 14:54:00,Completed,UPI,1542.08,Express
O0035575,C06213,S021,2025-04-16 10:42:00,Completed,Card,1748.18,Standard
O0035576,C02346,S001,2025-09-24 11:06:00,Completed,Card,1735.46,Standard
O0035577,C00866,S009,2025-10-19 21:50:00,Completed,Card,7.1,Standard
O0035578,C04192,S019,2025-02-15 20:42:00,Completed,Card,1560.06,Standard
O0035579,C09365,S009,2025-06-17 19:25:00,Completed,Card,18.07,Standard
O0035580,C01495,S009,2025-04-02 14:43:00,Completed,Wallet,1731.92,Standard
O0035581,C05579,S010,2025-10-26 12:59:00,Completed,Wallet,1554.27,Standard
O0035582,C00806,S010,2025-06-09 23:05:00,Completed,UPI,6.19,Standard
O0035583,C08218,S019,2025-12-13 22:17:00,Completed,UPI,1655.14,Standard
O0035584,C00507,S004,2025-11-20 20:07:00,Completed,Wallet,17.22,Standard
O0035585,C08954,S019,2025-08-04 21:55:00,Completed,UPI,1669.38,Standard
O0035586,C02209,S004,2025-08-25 18:08:00,Completed,Card,1659.93,Standard
O0035587,C01135,S012,2025-03-10 15:50:00,Completed,UPI,855.68,Standard
O0035588,C02702,S008,2025-07-26 17:12:00,Completed,Card,1671.07,Standard
O0035589,C09694,S008,2025-10-12 16:24:00,Completed,Card,845.39,Standard
O0035590,C08689,S008,2025-08-13 17:57:00,Completed,UPI,842.91,Express
O0035591,C03234,S008,2025-11-16 16:44:00,Completed,UPI,1157.07,Standard
O0035592,C02395,S009,2025-01-21 21:39:00,Completed,UPI,1745.14,Standard
O0035593,C08638,S013,2025-01-26 17:08:00,Completed,UPI,1732.54,Express
O0035594,C11718,S021,2025-11-30 20:45:00,Completed,Cash on Delivery,18.79,Standard
O0035595,C08675,S019,2025-06-09 14:08:00,Cancelled,Wallet,1553.41,Standard
O0035596,C03594,S012,2025-04-20 22:19:00,Completed,Card,845.53,Standard
O0035597,C04421,S009,2025-04-24 18:52:00,Completed,Card,1145.68,Standard
O0035598,C07974,S008,2025-05-22 22:15:00,Completed,Cash on Delivery,1146.02,Express
O0035599,C05645,S008,2025-07-28 17:15:00,Completed,Wallet,1152.74,Standard
O0035600,C11603,S010,2025-10-23 21:56:00,Completed,Card,7.72,Standard
O0035601,C03569,S015,2025-06-25 14:57:00,Completed,UPI,1678.38,Standard
O0035602,C03326,S011,2025-11-17 15:12:00,Completed,UPI,1663.88,Standard
O0035603,C03426,S013,2025-01-06 16:08:00,Completed,UPI,1150.89,Standard
O0035604,C01183,S001,2025-11-01 20:29:00,Completed,UPI,1736.88,Standard
O0035605,C00409,S018,2025-05-28 17:33:00,Completed,Card,842.52,Standard
O0035606,C08782,S020,2025-02-24 15:53:00,Completed,Card,14.04,Express
O0035607,C04913,S015,2025-09-01 19:25:00,Completed,Cash on Delivery,1565.13,Standard
O0035608,C04235,S018,2025-02-23 19:03:00,Completed,UPI,838.06,Standard
O0035609,C00218,S001,2025-04-09 21:15:00,Completed,Card,1161.07,Standard
O0035610,C06326,S013,2025-11-04 22:33:00,Completed,UPI,1153.77,Standard
O0035611,C09052,S019,2025-08-02 14:07:00,Completed,UPI,9.12,Express
O0035612,C08323,S001,2025-02-03 23:57:00,Completed,UPI,7.49,Standard
O0035613,C07080,S008,2025-12-01 21:14:00,Completed,Card,10.9,Express
O0035614,C02052,S011,2025-12-23 18:09:00,Completed,Card,1547.4,Standard
O0035615,C03511,S019,2025-06-04 17:53:00,Completed,Wallet,1662.11,Standard
O0035616,C01618,S019,2025-08-26 17:15:00,Completed,Card,1675.76,Standard
O0035617,C05515,S015,2025-03-16 20:50:00,Completed,Wallet,1673.54,Express
O0035618,C06918,S017,2025-05-03 21:43:00,Completed,Card,1728.62,Standard
O0035619,C07824,S009,2025-12-29 16:35:00,Completed,UPI,1153.14,Standard
O0035620,C02288,S005,2025-06-24 12:23:00,Completed,Card,1750.48,Express
O0035621,C03559,S006,2025-07-15 19:01:00,Completed,Wallet,19.65,Standard
O0035622,C10322,S010,2025-04-20 13:02:00,Completed,Wallet,1555.19,Express
O0035623,C05273,S015,2025-07-28 16:52:00,Completed,Wallet,1357.71,Express
O0035624,C06281,S010,2025-01-11 17:15:00,Completed,Card,851.19,Express
O0035625,C07744,S010,2025-08-01 18:03:00,Completed,UPI,2.95,Express
O0035626,C11194,S019,2025-09-14 20:42:00,Completed,UPI,10.93,Express
O0035627,C00219,S004,2025-11-09 13:02:00,Completed,Card,1661.65,Standard
O0035628,C03836,S017,2025-11-16 20:45:00,Completed,Wallet,7.08,Standard
O0035629,C02661,S009,2025-07-21 18:44:00,Completed,UPI,1360.76,Standard
O0035630,C04341,S010,2025-05-24 19:02:00,Completed,UPI,1732.48,Standard
O0035631,C09623,S001,2025-10-05 16:56:00,Completed,Card,7.56,Standard
O0035632,C08994,S010,2025-07-10 13:23:00,Completed,UPI,1742.18,Standard
O0035633,C07232,S004,2025-05-23 17:48:00,Completed,Wallet,1138.77,Standard
O0035634,C04188,S015,2025-09-28 11:31:00,Completed,UPI,14.53,Standard
O0035635,C11991,S015,2025-11-01 21:21:00,Completed,Wallet,1352.97,Standard
O0035636,C07404,S010,2025-02-13 12:00:00,Completed,UPI,1749.91,Standard
O0035637,C02919,S007,2025-04-22 19:37:00,Completed,Card,11.49,Express
O0035638,C04322,S004,2025-12-20 18:33:00,Completed,UPI,842.91,Standard
O0035639,C00765,S011,2025-12-28 18:16:00,Completed,Card,1566.55,Standard
O0035640,C00017,S010,2025-07-10 23:25:00,Completed,Wallet,1749.62,Express
O0035641,C05185,S018,2025-01-31 21:27:00,Completed,Card,11.99,Standard
O0035642,C04866,S010,2025-03-23 15:09:00,Cancelled,UPI,837.24,Standard
O0035643,C05786,S016,2025-09-15 19:57:00,Completed,UPI,1159.85,Standard
O0035644,C02336,S010,2025-06-30 18:20:00,Completed,Card,1550.95,Standard
O0035645,C09987,S010,2025-01-13 22:42:00,Completed,Wallet,19.04,Standard
O0035646,C01156,S017,2025-07-18 16:22:00,Completed,Card,1152.58,Standard
O0035647,C00764,S021,2025-07-28 20:52:00,Completed,UPI,1751.74,Express
O0035648,C07496,S007,2025-08-13 18:48:00,Completed,Card,1333.2,Standard
O0035649,C05263,S019,2025-09-09 19:43:00,Completed,Wallet,19.51,Standard
O0035650,C00862,S006,2025-03-16 17:54:00,Cancelled,UPI,1545.15,Standard
O0035651,C08097,S012,2025-08-26 19:09:00,Completed,UPI,1154.52,Standard
O0035652,C11715,S012,2025-09-13 18:28:00,Cancelled,Card,13.81,Express
O0035653,C08393,S008,2025-10-16 23:10:00,Cancelled,UPI,1675.29,Standard
O0035654,C04766,S011,2025-06-14 18:32:00,Completed,Card,1543.38,Standard
O0035655,C00186,S004,2025-04-15 09:25:00,Completed,UPI,1148.55,Standard
O0035656,C01365,S006,2025-04-26 20:29:00,Completed,UPI,840.98,Standard
O0035657,C01006,S010,2025-01-10 19:40:00,Completed,Cash on Delivery,834.81,Standard
O0035658,C02327,S008,2025-06-09 21:18:00,Completed,Wallet,1153.79,Standard
O0035659,C10147,S015,2025-01-09 17:46:00,Completed,UPI,1361.06,Standard
O0035660,C08142,S010,2025-11-20 13:38:00,Completed,Wallet,844.14,Standard
O0035661,C06732,S010,2025-05-12 19:20:00,Completed,UPI,4.17,Express
O0035662,C09616,S010,2025-12-18 13:16:00,Completed,Wallet,832.54,Standard
O0035663,C04410,S008,2025-10-20 19:24:00,Completed,UPI,836.54,Standard
O0035664,C08518,S024,2025-08-30 23:54:00,Completed,UPI,847.12,Standard
O0035665,C11193,S010,2025-12-12 19:32:00,Completed,UPI,1559.51,Standard
O0035666,C02124,S001,2025-08-09 10:08:00,Completed,UPI,12.62,Standard
O0035667,C02744,S004,2025-07-28 11:46:00,Completed,Card,1138.04,Standard
